arrivals,throughput,mean_wait_minutes,p90_wait_minutes,urgent_mean_wait_minutes,utilization_proxy,scenario,replication,wait_cost
102,96,4.58932033243118,17.541211976289038,3.08196532605819,0.7144223939767582,Usual triage,140,429.1014510823153
101,99,17.640806350656877,51.29977387813655,14.139132461994395,0.8002182608880544,Usual triage,141,1633.2446546316492
93,69,66.6588367273058,235.37532318137502,39.473596115675235,0.7909405556858559,Usual triage,142,5682.66583100282
97,95,8.49335837077444,31.121882921181122,7.979543104422949,0.8244515067848625,Usual triage,143,755.201115134694
92,73,28.36761991027634,115.5583934021421,7.210238360234397,0.6842227585747577,Usual triage,144,2392.335945766638
113,101,30.403010917894054,77.17647918091527,24.136572997354524,0.9488886379837947,Usual triage,145,3149.245214245192
91,90,21.739909095949166,83.79900755328822,16.08176617155753,0.7888694231521812,Usual triage,146,1813.4707504204262
109,91,46.789004442259284,121.84295725166906,27.719687496564923,0.9456252600582618,Usual triage,147,4675.001360522407
98,95,8.827510198197178,25.96715664250699,6.962929841730877,0.7171335713755539,Usual triage,148,793.0046661380466
113,110,24.97865542732521,76.81261093989451,8.573559638450181,0.8234915187823902,Usual triage,149,2587.372391347103
112,93,43.72731120228976,112.95420210315788,34.65148658203244,0.8590408698624281,Usual triage,150,4489.337283435082
80,75,2.141286586523105,7.48899489469442,2.4176983425478853,0.7205105720151832,Usual triage,151,157.02768301169436
114,109,28.76784868630746,60.75763619270842,9.915623970737428,0.9434337354213239,Usual triage,152,3006.2401877191296
103,100,5.745934099092557,20.596784869871907,6.0287468762958385,0.7443790026852254,Usual triage,153,542.5119445226557
83,76,15.151633567248206,45.24434667063669,12.468887376128242,0.8275648828926451,Usual triage,154,1152.7867872414674
86,85,16.23157083464718,49.34714149696891,17.10329186613707,0.890506928869027,Usual triage,155,1279.5888341313525
110,93,30.23238680479537,114.31129099915051,18.553556023912588,0.7880468830573278,Usual triage,156,3048.4323361502
109,98,8.537986397958496,27.590625600524312,7.1245904497596495,0.7947991869337468,Usual triage,157,853.087140929353
95,90,17.740894457986517,52.94363792007158,12.779447795649096,0.8336966814370256,Usual triage,158,1544.9362257163257
118,105,61.37755978701603,144.8470026308397,32.434383369430265,0.921521289608707,Usual triage,159,6639.006050295568
95,91,10.382988878658992,30.45080099290094,7.301242183420584,0.8097277130124302,Usual triage,160,904.1852815165539
100,98,20.598768065757994,54.31024665720996,19.10351467391944,0.9370564113940472,Usual triage,161,1888.2204060278164
108,93,50.36584534657757,174.50873657336163,26.87112189877907,0.8858334727583077,Usual triage,162,4986.218689311179
93,89,28.082662163556133,90.19699730527938,23.15447758642164,0.8819610543540086,Usual triage,163,2394.0469494431604
116,107,10.291178466417568,29.735250431809916,10.902176965132886,0.8091869556191312,Usual triage,164,1094.2953102624015
113,87,36.89135844457319,128.55064514780608,37.310733058462205,0.8793695981303102,Usual triage,165,3821.329878883706
104,97,32.01839863763227,108.86107912420717,19.626447988705138,0.9211794080503423,Usual triage,166,3052.420670120943
108,104,27.08057558065388,94.97264483682339,19.562718033561886,0.8304302348967048,Usual triage,167,2680.976982484734
90,87,14.084495399128537,47.562091459632384,6.931132712014021,0.7773109406261772,Usual triage,168,1161.9708704281043
122,106,12.882596504268204,56.997996623640624,6.398988530045068,0.8153339257488843,Usual triage,169,1440.703709060661
100,95,5.846806486897805,19.777540885963425,4.829722801700468,0.7979988045634417,Usual triage,170,535.9572612989655
96,81,32.887286398768204,107.18494944219759,11.554741758226292,0.8089026203685917,Usual triage,171,2894.0812030916018
100,96,22.240108182691237,63.148300487521624,9.047846155013001,0.8883817013060773,Usual triage,172,2038.6765834133635
103,92,26.159383783775315,73.889969955155,9.679045423881286,0.8647590043880615,Usual triage,173,2469.8818189181197
108,97,20.903825121607618,59.41042962785401,13.241218716229548,0.8924972255091755,Usual triage,174,2069.478687039154
96,89,6.479487108365245,24.6427585858916,2.700245056295193,0.7409321319195694,Usual triage,175,570.1948655361416
82,82,19.715102468316147,65.97535338922854,12.950478927221164,0.8039463353321065,Usual triage,176,1481.918535535097
125,94,101.13700226142385,233.73109987690066,47.157859226993345,0.9797675623894853,Usual triage,177,11588.614842454816
113,107,16.8676071573877,40.752617814177334,16.627356041688532,0.9235915031363591,Usual triage,178,1747.202974719409
99,86,38.42961765795875,96.99458881160821,17.124394147946045,0.8685043103898592,Usual triage,179,3487.487802459756
87,82,10.205835900141887,39.75760487272734,7.522053857111422,0.7064651759376862,Usual triage,180,813.9154130363155
110,102,12.925270414921513,40.51116356460509,8.700228337951495,0.8830115277964826,Usual triage,181,1303.2981001712526
85,81,1.51553806659539,8.033427236555156,1.3207430164859495,0.5724010101194933,Usual triage,182,118.08567435555746
110,101,28.300528828907385,73.76016372415059,24.567609760714493,0.9700162356902906,Usual triage,183,2853.636656914828
91,84,4.664604519473745,15.773440205749495,6.974941634945473,0.736080843552468,Usual triage,184,389.10576033276817
92,78,74.1714731634803,210.55632069794794,71.67423540694509,0.9406990781433575,Usual triage,185,6255.127570120172
100,94,11.070671617991286,32.94799172530498,11.323254890222577,0.8747215394086243,Usual triage,186,1014.8115649825346
99,97,9.408236705488068,26.76247204030728,6.755369987887788,0.8174142540335032,Usual triage,187,853.7974810230422
106,97,33.52733576902191,89.15229425966828,17.914369629375827,0.8802266894116246,Usual triage,188,3257.7394588899624
104,89,27.944526828384806,89.33726436178128,17.63614116162351,0.8703121810389574,Usual triage,189,2664.044890972685
99,95,6.441968706091311,16.330335929968015,5.367221796788975,0.7697331806916808,Usual triage,190,584.6086600777865
98,86,12.423466391789118,38.236117642815714,4.882361358755478,0.7379138245846736,Usual triage,191,1116.0413975290558
124,107,52.57370625598463,127.44580318296458,19.580195712312538,0.8992919925006245,Usual triage,192,5975.877944430254
117,96,84.71203864501584,200.38222074857583,24.359721511752348,0.9613666136087909,Usual triage,193,9085.366144677948
115,101,34.91366424479551,105.86059769519957,8.530023564182608,0.8542424465319297,Usual triage,194,3680.4821058055268
96,87,6.587094640311125,18.50340318293189,3.766808818776994,0.785374287612951,Usual triage,195,579.664328347379
107,96,7.756347698645586,15.489209320458771,4.2247317652958145,0.728385688217894,Usual triage,196,760.7684367754878
90,86,8.702941665461735,36.75008016568259,7.6311901410350655,0.7970890955429544,Usual triage,197,717.992687400593
